custid,평균구매가격,평균할부개월수,내점일수,수입상품_구매비율,주말방문비율,주구매코너,아침구매액,점심구매액,저녁구매액,봄구매액,여름구매액,가을구매액,겨울구매액,구매브랜드가치,gender
102549,121482,1.2,24,17.4,62.5,14,850373.2391304348,4008902.413043478,728891.3478260869,1336300.8043478262,1700746.4782608696,1700746.4782608696,850373.2391304348,2186674.0434782607,0
102550,154978,2.2,10,6.2,40.0,13,1704758.34375,2169692.4375,1084846.21875,929868.1875,1084846.21875,1704758.34375,1239824.25,3564494.71875,0
102551,230750,2.0,2,50.0,0.0,8,0.0,461500.0,461500.0,0.0,0.0,923000.0,0.0,923000.0,0
102552,53690,1.6,12,8.6,50.0,13,644282.7428571428,1020114.3428571428,214760.91428571427,1181185.0285714285,0.0,0.0,697972.9714285715,751663.2,0
102553,42692,1.3,10,16.7,40.0,13,213458.33333333334,298841.6666666667,0.0,85383.33333333333,256150.0,0.0,170766.66666666666,469608.3333333333,0
102554,46266,1.5,74,10.3,24.3,14,647717.4967741935,5228005.509677419,1295434.993548387,1896886.9548387097,1711824.812903226,1434231.6,2128214.6322580646,1989418.0258064517,0
102555,101000,1.7,3,33.3,66.7,7,0.0,202000.0,101000.0,0.0,101000.0,202000.0,0.0,303000.0,0
102556,34850,1.2,12,37.5,0.0,24,139400.0,104550.0,313650.0,69700.0,243950.0,174250.0,69700.0,418200.0,0
102557,43540,1.5,3,0.0,0.0,13,87080.0,87080.0,0.0,0.0,87080.0,0.0,87080.0,174160.0,0
102558,64000,3.0,1,50.0,0.0,12,0.0,128000.0,0.0,0.0,0.0,0.0,128000.0,128000.0,0
102559,84241,1.6,28,17.5,32.1,6,1853293.2000000002,1347849.6,168481.2,1347849.6,758165.4,758165.4,505443.6,2442977.4000000004,0
102560,83952,2.0,13,4.0,23.1,14,251855.63999999998,1427181.9600000002,419759.4,251855.63999999998,1007422.5599999999,503711.27999999997,335807.52,1091374.44,0
102561,97362,2.2,46,0.0,34.8,11,2434040.734265734,7496845.461538461,3991826.804195804,2141955.8461538465,5939059.391608392,2920848.881118881,2920848.881118881,6133782.65034965,0
102562,53510,2.1,9,18.2,22.2,11,53510.09090909091,481590.81818181823,53510.09090909091,214040.36363636365,53510.09090909091,53510.09090909091,267550.45454545453,428080.7272727273,0
102563,268000,3.0,1,0.0,0.0,24,0.0,536000.0,0.0,0.0,536000.0,0.0,0.0,536000.0,0
102564,122874,2.3,42,6.0,28.6,19,614372.4626865671,6020850.134328358,1597368.4029850746,1843117.3880597015,2088866.3731343285,3194736.805970149,1105870.4328358208,3071862.313432836,0
102565,66750,1.4,11,7.1,54.5,14,133500.0,333750.0,467250.0,133500.0,200250.0,200250.0,400500.0,734250.0,0
102566,64836,1.9,21,2.6,52.4,21,1037374.3589743589,1361553.846153846,129671.79487179486,778030.7692307692,1296717.9487179485,453851.28205128206,0.0,1491225.641025641,0
102567,411940,2.8,4,22.2,0.0,24,0.0,2471639.333333333,1235819.6666666665,0.0,0.0,1235819.6666666665,2471639.333333333,2883579.222222222,0
102568,45761,1.7,40,2.3,65.0,12,137282.75862068965,2562611.4942528736,1281305.7471264368,823696.551724138,1372827.5862068967,915218.3908045976,869457.4712643678,1601632.183908046,0
102569,31338,2.1,25,19.6,40.0,12,94013.47826086957,1065486.0869565217,282040.4347826087,438729.56521739135,501405.2173913043,125351.30434782608,376053.9130434783,846121.304347826,0
102570,90843,1.6,9,4.8,55.6,12,181685.7142857143,635900.0,1090114.2857142857,545057.1428571428,908428.5714285714,0.0,454214.2857142857,1635171.4285714286,0
102571,129000,2.1,8,12.5,25.0,22,0.0,645000.0,387000.0,258000.0,129000.0,129000.0,516000.0,1032000.0,0
102572,109404,1.8,6,25.0,50.0,11,0.0,437615.0,437615.0,0.0,0.0,437615.0,437615.0,875230.0,0
102573,89112,1.7,11,5.9,27.3,3,356447.0588235294,1158452.9411764706,0.0,356447.0588235294,802005.8823529412,89111.76470588235,267335.29411764705,1158452.9411764706,0
102574,84931,2.3,36,5.6,44.4,9,1698626.9444444445,3312322.5416666665,1104107.5138888888,1273970.2083333335,1783558.2916666667,2038352.3333333333,1019176.1666666666,3991773.3194444445,0
102575,45355,1.0,8,16.7,50.0,14,272130.0,272130.0,0.0,45355.0,45355.0,362840.0,90710.0,317485.0,0
102576,84000,3.0,1,50.0,100.0,5,168000.0,0.0,0.0,0.0,168000.0,0.0,0.0,168000.0,0
102577,55665,1.4,51,10.8,29.4,14,2449252.430107527,2560582.0860215053,166994.48387096773,1113296.559139785,1614280.0107526882,1391620.698924731,1057631.7311827957,1948268.9784946237,0
102578,136704,1.6,27,8.3,48.1,14,956930.6250000001,5058061.875,546817.5,1913861.2500000002,820226.25,1367043.75,2460678.75,3007496.25,0
102579,121926,2.2,19,16.1,21.1,12,0.0,2438516.129032258,1341183.870967742,1097332.2580645161,365777.4193548387,365777.4193548387,1950812.9032258063,2438516.129032258,0
102580,101980,1.4,24,15.1,62.5,24,1733667.917808219,4793081.890410959,917824.1917808219,1835648.3835616438,2651492.1095890407,2039609.3150684931,917824.1917808219,4079218.6301369863,0
102581,93426,2.2,44,9.6,50.0,12,1027683.448,7006932.6,3643604.952,4484436.864,1401386.52,2335644.2,3456753.4159999997,5885823.384,0
102582,48028,1.0,5,41.7,20.0,24,144084.75,336197.75,96056.5,192113.0,0.0,192113.0,192113.0,336197.75,0
102583,64406,2.2,15,22.2,46.7,24,193216.66666666666,1803355.5555555555,322027.7777777778,772866.6666666666,1094894.4444444445,450838.8888888889,0.0,1030488.8888888889,0
102584,88773,1.5,36,4.7,25.0,13,3817245.0705882353,2663194.2352941176,1065277.6941176471,2041782.2470588235,2130555.3882352943,1953009.1058823531,1420370.2588235294,4882522.764705882,0
102585,302450,2.6,5,66.7,60.0,24,0.0,1512251.1111111112,1209800.8888888888,604900.4444444444,1814701.3333333333,302450.2222222222,0.0,2117151.555555556,0
102586,37450,1.4,62,6.4,37.1,14,486851.10638297873,2584055.8723404254,449401.0212765957,861351.9574468085,1198402.7234042552,749001.7021276596,711551.6170212765,823901.8723404255,0
102587,61502,2.4,10,4.3,30.0,3,123003.30434782608,1230033.0434782607,61501.65217391304,246006.60869565216,1107029.7391304348,61501.65217391304,0.0,492013.2173913043,0
102588,25842,1.4,6,10.0,16.7,13,77526.0,180894.0,0.0,103368.0,0.0,0.0,155052.0,103368.0,0
102589,31438,1.1,27,12.5,18.5,24,62875.0,785937.5,408687.5,62875.0,377250.0,408687.5,408687.5,1006000.0,0
102590,129858,2.2,24,42.2,29.2,8,519432.88888888893,4155463.1111111115,1168724.0,909007.5555555556,1298582.2222222222,2337448.0,1298582.2222222222,3895746.6666666665,0
102591,84462,2.1,10,16.7,10.0,12,84462.5,1435862.5,506775.0,1013550.0,506775.0,253387.5,253387.5,1266937.5,0
102592,66671,2.4,9,50.0,33.3,24,0.0,666714.2857142857,266685.71428571426,66671.42857142857,666714.2857142857,200014.2857142857,0.0,733385.7142857142,0
102593,198102,2.5,19,29.0,21.1,8,2971525.161290323,3169626.838709677,0.0,990508.3870967742,2575321.806451613,594305.0322580645,1981016.7741935484,3565830.1935483874,0
102594,27394,1.2,10,0.0,20.0,14,0.0,246543.15789473683,273936.84210526315,54787.368421052626,164362.1052631579,219149.4736842105,82181.05263157895,82181.05263157895,0
102595,54885,2.0,47,4.3,27.7,6,1372123.1182795698,3293095.4838709678,439079.3978494624,2414936.6881720433,1866087.440860215,439079.3978494624,384194.4731182796,3183325.634408602,0
102596,30400,1.0,2,50.0,50.0,14,0.0,60800.0,0.0,0.0,0.0,0.0,60800.0,60800.0,0
102597,74688,1.5,34,16.7,32.4,14,74688.47619047618,2987539.0476190476,74688.47619047618,1045638.6666666666,746884.7619047619,448130.8571428571,896261.7142857142,746884.7619047619,0
102598,60342,1.7,12,21.4,50.0,10,120684.57142857142,482738.2857142857,241369.14285714284,60342.28571428571,181026.85714285713,543080.5714285715,60342.28571428571,784449.7142857143,0
102599,60761,1.9,41,11.8,41.5,14,607608.2352941177,3159562.8235294116,364564.9411764706,911412.3529411764,364564.9411764706,1032934.0,1822824.7058823528,2187389.6470588236,0
102600,42757,1.6,10,14.3,40.0,14,0.0,384814.28571428574,213785.7142857143,85514.28571428571,256542.85714285713,128271.42857142857,128271.42857142857,427571.4285714285,0
102601,52041,1.7,10,7.1,40.0,14,52040.928571428565,260204.64285714287,416327.4285714285,0.0,260204.64285714287,260204.64285714287,208163.71428571426,624491.1428571428,0
102602,66000,3.0,1,100.0,0.0,24,0.0,0.0,66000.0,0.0,66000.0,0.0,0.0,66000.0,0
102603,144227,2.0,40,8.8,25.0,13,3749903.581081081,14855387.263513513,2740314.1554054054,8365169.527027027,3461449.45945946,3172995.337837838,6345990.675675676,9807440.135135135,0
102604,135657,3.9,16,9.5,12.5,24,0.0,2848800.0,0.0,1085257.1428571427,0.0,678285.7142857142,1085257.1428571427,2034857.142857143,0
102605,70500,1.3,25,11.1,40.0,14,211500.75,1974007.0,352501.25,987003.5,634502.25,352501.25,564002.0,1198504.25,0
102606,55706,1.6,24,1.8,37.5,13,222824.63157894736,2283952.473684211,668473.894736842,724180.0526315789,779886.2105263157,1058417.0,612767.7368421053,2005421.6842105263,0
102607,76157,1.6,13,0.0,23.1,14,533100.2068965518,1599300.6206896552,76157.1724137931,761571.7241379311,685414.551724138,456943.0344827586,304628.6896551724,1294671.9310344828,0
102608,62125,1.5,4,0.0,0.0,15,0.0,124250.0,124250.0,124250.0,0.0,62125.0,62125.0,248500.0,0
102609,85882,2.4,14,5.9,21.4,12,687058.8235294118,601176.4705882353,171764.70588235295,687058.8235294118,429411.76470588235,343529.4117647059,0.0,1202352.9411764706,0
102610,36872,1.6,40,0.0,30.0,14,110616.63157894737,1954227.1578947366,1438016.2105263157,589955.3684210526,1290527.3684210526,884933.052631579,737444.2105263157,1290527.3684210526,0
102611,137550,3.0,17,0.0,29.4,12,0.0,1788150.0,1237950.0,275100.0,1237950.0,1237950.0,275100.0,2200800.0,0
102612,110103,2.3,20,14.7,60.0,12,550515.5882352941,1871753.0,1321237.411764706,770721.8235294117,1211134.2941176472,880824.9411764706,880824.9411764706,3082887.294117647,0
102613,153920,3.0,60,7.3,38.3,19,769600.8064516129,13083213.709677419,5233285.483870967,4463684.677419354,4001924.1935483874,6156806.451612903,4463684.677419354,8773449.193548387,0
102614,204346,3.1,10,46.7,10.0,22,613038.6,2043462.0,408692.4,204346.2,1634769.6,817384.8,408692.4,2247808.2,0
102615,100000,1.8,14,20.0,35.7,24,200000.0,1100000.0,700000.0,400000.0,300000.0,100000.0,1200000.0,1600000.0,0
102616,128610,3.1,19,19.0,26.3,23,1028883.0476190476,1671934.9523809524,0.0,643051.9047619047,771662.2857142857,900272.6666666666,385831.14285714284,1800545.3333333333,0
102617,147344,1.8,13,16.0,61.5,12,0.0,2062816.0000000002,1620784.0,1326096.0,1031408.0000000001,589376.0,736720.0,2652192.0,0
102618,124954,2.2,16,8.3,37.5,9,0.0,874679.1666666667,2124220.8333333335,249908.3333333333,749725.0,874679.1666666667,1124587.5,2374129.166666667,0
102619,112674,1.5,17,12.9,88.2,24,0.0,2816854.838709677,676045.1612903225,1126741.935483871,112674.19354838709,1352090.322580645,901393.5483870967,2253483.870967742,0
102620,99001,1.9,20,11.4,50.0,19,396003.0,990007.5,2970022.5,1188009.0,495003.75,1386010.5,1287009.75,3069023.25,0
102621,323800,2.3,3,33.3,66.7,19,0.0,971400.0,0.0,0.0,0.0,323800.0,647600.0,971400.0,0
102622,60141,2.0,17,5.0,35.3,9,1383247.5999999999,902118.0,120282.40000000001,1443388.8,300706.0,420988.39999999997,240564.80000000002,1323106.4,0
102623,80682,2.4,17,11.6,23.5,13,806823.953488372,887506.3488372093,1775012.6976744186,887506.3488372093,1532965.511627907,242047.18604651163,806823.953488372,1532965.511627907,0
102624,185014,1.9,27,32.8,22.2,9,2405178.4137931033,7400548.9655172415,925068.6206896552,1480109.7931034483,3515260.7586206896,3700274.4827586208,2035150.9655172413,7400548.9655172415,0
102625,98772,2.8,5,0.0,80.0,14,0.0,395089.2307692308,888950.7692307692,0.0,0.0,0.0,1284040.0,395089.23076923075,0
102626,145391,1.7,49,28.8,32.7,24,145390.80821917808,7996494.452054795,2471643.7397260275,2326252.9315068494,2035471.3150684931,3053206.9726027395,3198597.7808219176,4652505.863013699,0
102627,34521,1.6,10,7.7,30.0,22,0.0,379732.6923076923,69042.3076923077,276169.2307692308,138084.6153846154,34521.15384615385,0.0,207126.92307692306,0
102628,48702,2.1,18,0.0,11.1,13,340915.75,1217556.25,0.0,487022.5,340915.75,633129.25,97404.5,730533.75,0
102629,100945,2.1,10,8.7,30.0,9,0.0,1514171.7391304348,807558.2608695652,2220785.217391304,100944.78260869565,0.0,0.0,1110392.608695652,0
102630,115903,2.3,30,13.3,33.3,9,1274929.156626506,6258743.13253012,2086247.7108433736,2318053.012048193,1854442.4096385543,1506734.4578313252,3940690.1204819274,5215619.277108434,0
102631,51240,2.0,10,0.0,70.0,9,51240.0,563640.0,409920.0,614880.0,0.0,51240.0,358680.0,666120.0,0
102632,68217,2.2,19,12.2,63.2,11,955039.0243902439,1568992.6829268294,272868.2926829268,613953.6585365854,1637209.756097561,136434.1463414634,409302.43902439025,1637209.7560975607,0
102633,171849,1.4,17,3.8,47.1,14,859245.576923077,3608831.423076923,0.0,1202943.8076923077,515547.3461538462,1202943.8076923077,1546642.0384615385,1374792.923076923,0
102634,54159,1.3,27,4.9,33.3,14,974866.8292682926,1137344.6341463416,108318.53658536586,920707.5609756097,433274.14634146343,433274.14634146343,433274.14634146343,704070.487804878,0
102635,53277,1.5,12,15.4,50.0,12,106553.84615384616,479492.3076923077,106553.84615384616,53276.92307692308,213107.6923076923,213107.6923076923,213107.6923076923,532769.2307692308,0
102636,70976,2.1,9,4.8,66.7,12,70976.19047619047,638785.7142857142,780738.0952380953,354880.95238095237,638785.7142857142,425857.14285714284,70976.19047619047,1277571.4285714286,0
102637,77897,1.6,70,10.5,20.0,14,1557945.5639097744,8101316.932330826,701075.5037593985,2570610.1804511277,2259021.067669173,2960096.5714285714,2570610.1804511277,2025329.2330827066,0
102638,73953,2.3,6,22.2,16.7,24,369766.6666666667,221860.0,73953.33333333333,0.0,295813.3333333333,73953.33333333333,295813.3333333333,517673.3333333333,0
102639,105608,1.5,9,23.1,55.6,19,0.0,1161684.6153846153,211215.38461538462,316823.07692307694,316823.07692307694,633646.1538461539,105607.69230769231,1372900.0,0
102640,46708,1.3,49,11.9,28.6,14,1961745.1485148515,2382119.108910891,373665.7425742574,1401246.5346534653,1027580.792079208,980872.5742574257,1307830.099009901,2475535.5445544557,0
102641,127177,2.1,10,27.8,70.0,14,127176.94444444444,508707.77777777775,1653300.2777777778,635884.7222222222,1017415.5555555555,0.0,635884.7222222222,1398946.3888888888,0
102642,85620,1.9,11,0.0,90.9,14,342481.375,1969267.90625,428101.71875,342481.375,1369925.5,941823.78125,85620.34375,1284305.15625,0
102643,46474,1.8,21,1.7,9.5,14,46473.905982905984,4600916.692307692,790056.4017094017,836530.3076923077,2881382.170940171,557686.8717948718,1161847.6495726495,2277221.393162393,0
102644,30668,1.4,20,30.8,25.0,9,61336.92307692308,245347.6923076923,490695.3846153846,214679.23076923075,429358.4615384615,61336.92307692308,92005.38461538462,490695.3846153846,0
102645,27071,1.5,55,2.2,23.6,14,406062.4253731343,1705462.1865671643,1515966.3880597015,1245258.1044776118,839195.6791044776,974549.8208955224,568487.395522388,866266.5074626865,0
102646,130948,2.2,10,10.0,30.0,1,785689.2,523792.80000000005,0.0,654741.0,0.0,261896.40000000002,392844.6,1178533.8,0
102647,59858,1.8,17,4.2,35.3,9,478866.6666666666,897875.0,59858.33333333333,598583.3333333334,538725.0,179575.0,119716.66666666666,1316883.3333333335,0
102648,108159,1.7,15,12.1,33.3,13,0.0,2487652.1212121216,1081587.878787879,865270.3030303031,1730540.6060606062,865270.3030303031,108158.78787878789,3136604.848484848,0
102649,102119,1.4,18,33.3,16.7,3,0.0,2552962.962962963,204237.03703703702,510592.5925925926,919066.6666666666,510592.5925925926,816948.1481481481,1838133.3333333335,0
102650,50541,1.6,12,5.6,25.0,13,657035.1666666666,202164.66666666666,50541.166666666664,50541.166666666664,555952.8333333334,202164.66666666666,101082.33333333333,758117.5,0
102651,88500,1.0,4,50.0,25.0,24,0.0,265500.0,88500.0,177000.0,0.0,177000.0,0.0,354000.0,0
102652,110980,1.8,11,20.0,18.2,23,110980.0,1331760.0,776860.0,332940.0,332940.0,1331760.0,221960.0,1664700.0,0
102653,40000,1.0,1,0.0,0.0,24,0.0,0.0,40000.0,0.0,0.0,40000.0,0.0,40000.0,0
102654,52994,1.0,63,1.5,47.6,14,2013769.1851851854,4345501.925925926,794908.8888888889,1960775.2592592593,1112872.4444444445,2331732.740740741,1748799.5555555555,2331732.7407407407,0
102655,68250,2.2,12,25.0,16.7,24,68250.0,887250.0,136500.0,204750.0,750750.0,0.0,136500.0,750750.0,0
102656,65727,2.0,10,18.8,20.0,24,65726.875,525815.0,460088.125,197180.625,0.0,591541.875,262907.5,722995.625,0
102657,278400,1.0,5,18.2,20.0,24,0.0,1113600.0,1948800.0,3062400.0,0.0,0.0,0.0,2227200.0,0
102658,113259,1.5,10,17.6,10.0,6,906070.5882352941,339776.4705882353,679552.9411764706,1019329.4117647059,113258.82352941176,453035.29411764705,339776.4705882353,1585623.5294117646,0
102659,72970,2.0,7,20.0,42.9,9,72970.0,291880.0,364850.0,145940.0,0.0,72970.0,510789.99999999994,729700.0,0
102660,50464,1.3,4,50.0,50.0,14,50464.0,252320.0,0.0,151392.0,0.0,0.0,151392.0,201856.0,0
102661,91763,1.9,23,48.6,26.1,24,642340.0,2202308.5714285714,367051.4285714286,825865.7142857142,1192917.142857143,825865.7142857142,367051.4285714286,2294071.4285714286,0
102662,76893,2.4,17,3.4,23.5,12,153786.2068965517,1460968.9655172413,615144.8275862068,1076503.448275862,76893.10344827586,307572.4137931034,768931.0344827587,1384075.8620689653,0
102663,107487,1.0,13,5.3,23.1,9,859897.2631578947,967384.4210526316,214974.31578947368,0.0,1612307.3684210526,0.0,429948.63157894736,1612307.3684210526,0
102664,83384,2.1,13,19.5,30.8,11,750455.1219512195,2167981.463414634,500303.4146341463,1917829.7560975612,0.0,1167374.6341463416,333535.60975609755,1667678.0487804879,0
102665,127970,1.5,21,0.0,28.6,9,383909.875,1151729.625,1535639.5,639849.7916666667,511879.8333333333,767819.75,1151729.625,1535639.5,0
102666,108320,1.8,2,40.0,50.0,19,0.0,108320.0,433280.0,324960.0,0.0,0.0,216640.0,541600.0,0
102667,78333,4.3,14,20.8,42.9,3,469997.75,1331660.2916666667,78332.95833333333,78332.95833333333,0.0,1331660.2916666667,469997.75,704996.625,0
102668,85857,1.9,5,28.6,60.0,24,0.0,429285.7142857143,171714.2857142857,171714.2857142857,257571.42857142855,0.0,171714.2857142857,515142.85714285716,0
102669,103913,1.2,14,20.0,57.1,14,831302.0800000001,1454778.6400000001,311738.27999999997,831302.0800000001,519563.80000000005,727389.3200000001,519563.80000000005,1246953.1199999999,0
102670,77243,2.4,5,14.3,20.0,9,77242.85714285714,463457.14285714284,0.0,77242.85714285714,77242.85714285714,77242.85714285714,308971.4285714286,463457.14285714284,0
102671,72000,2.0,2,25.0,0.0,24,0.0,72000.0,216000.0,72000.0,216000.0,0.0,0.0,288000.0,0
102672,135604,1.0,8,7.7,37.5,9,271208.92307692306,949231.2307692308,542417.8461538461,135604.46153846153,542417.8461538461,678022.3076923077,406813.3846153846,1491649.0769230768,0
102673,105246,2.2,18,11.5,44.4,13,0.0,1894430.7692307692,841969.2307692309,420984.61538461543,736723.0769230769,736723.0769230769,841969.2307692309,1789184.6153846153,0
102674,53733,1.7,3,0.0,0.0,12,0.0,0.0,161200.0,107466.66666666666,0.0,53733.33333333333,0.0,161200.0,0
102675,110336,1.8,30,9.9,43.3,14,993025.1408450704,3861764.4366197186,2979075.4225352113,1213697.394366197,1986050.2816901407,3530756.056338028,1103361.267605634,4744453.450704225,0
102676,155041,2.7,18,11.9,44.4,14,930244.0,5271382.666666667,310081.3333333333,1240325.3333333333,2170569.333333333,2325610.0,775203.3333333333,4031057.333333333,0
102677,139273,1.6,67,10.0,32.8,14,2228364.6545454543,10306186.527272727,2785455.8181818184,3760365.3545454545,4735274.890909091,3481819.7727272725,3342546.9818181815,5431638.845454546,0
102678,69500,1.0,2,0.0,0.0,22,0.0,0.0,139000.0,69500.0,0.0,69500.0,0.0,139000.0,0
102679,90904,1.2,15,3.8,46.7,16,272711.5384615385,2090788.4615384615,0.0,1272653.846153846,363615.3846153846,545423.076923077,181807.6923076923,1727173.076923077,0
102680,79281,1.3,18,10.8,33.3,24,396402.7027027027,1506330.2702702703,1030647.0270270271,1347769.1891891893,237841.62162162163,475683.24324324325,872085.945945946,1427049.72972973,0
102681,77900,1.5,19,18.0,31.6,24,77900.5,2960219.0,856905.5,1012706.5,1012706.5,623204.0,1246408.0,2414915.5,0
102682,111539,2.3,11,3.7,45.5,11,1003851.3333333333,1226929.4074074074,780773.2592592592,1338468.4444444443,223078.07407407407,1338468.4444444443,111539.03703703704,2007702.6666666667,0
102683,179711,2.4,28,5.5,21.4,11,1437685.808219178,9884089.93150685,1797107.2602739725,2695660.890410959,3594214.520547945,3953635.9726027395,2875371.616438356,7907271.94520548,0
102684,75755,2.3,3,27.3,0.0,24,75754.54545454546,757545.4545454545,0.0,0.0,303018.1818181818,530281.8181818181,0.0,757545.4545454546,0
102685,131121,2.1,20,8.5,20.0,21,1048964.9361702127,3146894.808510638,1966809.255319149,262241.2340425532,1966809.255319149,1966809.255319149,1966809.255319149,3933618.5106382975,0
102686,24567,1.6,16,0.0,31.2,13,221103.25714285712,540474.6285714286,98268.11428571428,147402.17142857143,491340.5714285714,24567.02857142857,196536.22857142857,466773.54285714286,0
102687,62184,1.6,26,5.3,11.5,12,746210.5263157894,1368052.6315789474,248736.84210526315,124368.42105263157,1057131.5789473685,1119315.789473684,62184.21052631579,1865526.3157894737,0
102688,79121,2.2,15,0.0,20.0,7,79120.97297297297,1503298.4864864864,1345056.5405405406,553846.8108108109,237362.91891891893,1345056.5405405406,791209.7297297298,2057145.2972972973,0
102689,82512,2.1,16,2.7,93.8,24,82511.8918918919,1567725.9459459458,1402702.1621621621,577583.2432432433,660095.1351351351,990142.7027027027,825118.9189189189,2392844.864864865,0
102690,23569,1.0,6,0.0,0.0,14,70708.0,70708.0,0.0,94277.33333333333,23569.333333333332,23569.333333333332,0.0,70708.0,0
102691,114720,2.6,22,12.2,31.8,11,458878.0487804878,3785743.9024390248,458878.0487804878,688317.0731707317,1376634.1463414633,917756.0975609756,1720792.6829268292,3212146.3414634145,0
102692,138846,2.7,7,0.0,28.6,19,694230.7692307692,833076.9230769231,277692.3076923077,0.0,0.0,1805000.0,0.0,833076.923076923,0
102693,77037,1.8,4,20.0,75.0,14,0.0,385187.0,0.0,77037.40000000001,154074.80000000002,0.0,154074.80000000002,308149.6,0
102694,149429,2.1,5,28.6,20.0,22,0.0,1046000.0,0.0,0.0,298857.14285714284,747142.8571428572,0.0,747142.857142857,0
102695,71900,1.4,5,10.0,80.0,13,0.0,503299.99999999994,215700.0,287600.0,359500.0,0.0,71900.0,719000.0,0
102696,173913,6.7,19,19.0,31.6,3,173913.3333333333,6782620.0,347826.6666666666,3478266.6666666665,2782613.333333333,173913.3333333333,869566.6666666666,3304353.3333333335,0
102697,68463,2.3,27,10.9,48.1,12,136926.08695652173,1574650.0,1437723.9130434783,821556.5217391304,1095408.6956521738,821556.5217391304,410778.2608695652,2122354.347826087,0
102698,188000,3.0,1,100.0,0.0,24,0.0,188000.0,0.0,0.0,0.0,0.0,188000.0,188000.0,0
102699,49885,2.1,5,7.7,80.0,12,0.0,349192.3076923077,299307.6923076923,0.0,149653.84615384616,448961.53846153844,49884.61538461539,299307.6923076923,0
102700,168000,1.0,1,100.0,0.0,24,336000.0,0.0,0.0,336000.0,0.0,0.0,0.0,336000.0,0
102701,112602,2.4,6,20.0,16.7,13,675613.2,450408.80000000005,0.0,450408.80000000005,450408.80000000005,225204.40000000002,0.0,900817.6,0
102702,145702,3.4,11,25.0,27.3,1,291403.3333333333,874210.0,582806.6666666666,582806.6666666666,437105.0,0.0,728508.3333333334,1457016.6666666665,0
102703,109370,6.3,33,8.4,21.2,19,2624874.4421052635,7327774.484210526,437479.07368421054,1531176.7578947367,2406134.905263158,4593530.27368421,1859286.0631578946,3171723.2842105264,0
102704,51312,1.8,10,0.0,40.0,23,0.0,359182.35294117645,513117.64705882355,0.0,153935.29411764708,461805.8823529412,256558.82352941178,667052.9411764706,0
102705,80500,1.7,4,50.0,50.0,24,0.0,322000.0,161000.0,0.0,80500.0,161000.0,241500.0,322000.0,0
102706,147212,3.1,14,5.9,28.6,19,147211.76470588235,736058.8235294118,1619329.411764706,588847.0588235294,294423.5294117647,1030482.3529411764,588847.0588235294,1766541.1764705882,0
102707,116209,2.3,7,11.1,0.0,9,116209.33333333333,813465.3333333334,116209.33333333333,232418.66666666666,232418.66666666666,116209.33333333333,464837.3333333333,929674.6666666666,0
102708,54894,2.0,2,50.0,0.0,14,0.0,109787.0,0.0,0.0,109787.0,0.0,0.0,109787.0,0
102709,104707,3.3,2,33.3,0.0,24,104706.66666666666,209413.3333333333,0.0,0.0,0.0,0.0,314120.0,314120.0,0
102710,97725,2.3,13,10.0,46.2,24,293175.60000000003,2443130.0,195450.4,1270427.6,586351.2000000001,390900.8,684076.4,2345404.8,0
102711,116167,2.5,20,5.9,55.0,9,2788015.058823529,6621535.7647058815,464669.17647058825,1510174.8235294118,3601186.117647059,3368851.529411765,1394007.5294117646,7086204.941176471,1
102712,430875,3.5,5,25.0,20.0,5,1292625.0,2154375.0,0.0,2154375.0,0.0,861750.0,430875.0,2154375.0,0
102713,80513,1.7,56,9.6,35.7,12,1207690.2739726026,7326654.328767124,3220507.397260274,4669735.726027397,2737431.2876712326,2173842.493150685,2173842.493150685,5474862.575342466,0
102714,84664,1.8,23,13.3,43.5,3,84664.0,931303.9999999999,1523952.0,423320.0,507984.0,338656.0,1269960.0,1862608.0,0
102715,92471,3.6,42,6.1,26.2,9,2774142.8571428573,6010642.857142856,277414.2857142857,1479542.857142857,3051557.1428571427,2126842.8571428573,2404257.142857143,3513914.2857142854,0
102716,113642,2.1,14,8.8,28.6,18,0.0,2727400.2352941176,1136416.7647058824,1477341.794117647,1363700.1176470588,681850.0588235294,340925.0294117647,2272833.529411765,0
102717,48971,1.0,11,7.7,54.5,24,97941.53846153847,97941.53846153847,440736.92307692306,97941.53846153847,195883.07692307694,97941.53846153847,244853.84615384616,538678.4615384616,0
102718,113146,1.9,18,22.0,38.9,24,1244604.5084745763,3960105.254237288,1470896.2372881356,2262917.2881355933,1357750.372881356,1470896.2372881356,1584042.1016949152,4638980.440677966,0
102719,93775,2.9,31,1.7,29.0,14,375099.4576271186,3094570.5254237284,2063047.0169491526,2156821.8813559324,1687947.559322034,750198.9152542372,937748.6440677965,3000795.661016949,0
102720,72434,2.0,15,13.8,33.3,19,72434.4827586207,1303820.6896551724,724344.827586207,0.0,1086517.2413793104,434606.8965517241,579475.8620689656,1158951.7241379311,0
102721,223200,1.4,2,0.0,100.0,15,223200.0,0.0,892800.0,223200.0,0.0,892800.0,0.0,669600.0,0
102722,138192,1.9,15,40.0,40.0,24,829152.0,2487456.0,138192.0,276384.0,2349264.0,276384.0,552768.0,2902032.0,0
102723,133040,5.0,19,9.4,36.8,9,1995603.28125,1729522.84375,532160.875,1197361.96875,1330402.1875,1596482.625,133040.21875,1995603.28125,0
